text,sentiment,eof,responsiveness,accuracy
এরা গ্রাহকদের টাকা মেরে খাচ্ছে তা দেখার কেউ নেই, negative, na, na, low
"আমরা গ্রামের অসংখ্য মানুষ থ্রিজি বা ফোরজি সেবা থেকে বঞ্চিত, বছরের পর বছর যায় কিন্তু উন্নতি হচ্ছে না, দায় কার?", negative, na, slow, low
"নিলামে অংশগ্রহণের আগে এই অপটিক ফাইবার, টাওয়ার শেয়ার বিষয়গুলো মনে ছিল না সেবাদাতা প্রতিষ্ঠানগুলোর", negative, na, na, na
সব বাজে আলাপ, negative, na, na, na
"ইসলামিক ভিডিও বানাই, আপনাদের ভালোবাসায় আজ নয়শ ষাট প্লাস সাবস্ক্রাইবার, আরেকটু ভালোবাসা দিলে খুশি হতাম", positive, na, na, na
ইন্টারনেটের যে অবস্থা আরো পঞ্চাশ হাজার কোটি টাকা বিনিয়োগ করলেও দেশে ইন্টারনেটের সুফল পাওয়া যাবে না, negative, na, slow, low
"আশি শতাংশ গ্রাহক ইন্টারনেট সংযোগ নিয়ে প্রতারিত হচ্ছে, সরকারের পক্ষ থেকে কোন ব্যবস্থা নেয়া হচ্ছে না", negative, na, na, low
সব ধান্দাবাজ, negative, na, na, na
"রাজশাহী শহরেও টেলিটক, রবি ই প্লাস পাই, আবার ফাইভজি তো বিলাসিতা", negative, na, slow, low
"একজনের সেবা দশজনকে ভাগ করে দিয়ে সিম কোম্পানীগুলো ঠিকই লাভবান হচ্ছে, মাঝখানে গ্রাহকদের জীবন অতিষ্ঠ ঠিকমতো নেটওয়ার্ক না পাওয়ার কারণে! ও আমার দেশ তোমার বুকে আর কতো শোষণ চলবে! স্বাধীনতার পঞ্চাশ বছর হয়ে গেল তোমার, এখনো তুমি শোষণ থেকে মুক্তি লাভ করনি!", negative, na, slow, low
"সোনার তরঙ্গ, ঘরে নেটও থাকেনা চাঁদপুরএর ফরিদগঞ্জে", negative, na, slow, low
গ্রামীণফোনের ফোনের নেটওয়ার্কের অবস্থা খুবই করুণ, negative, na, slow, low
"ভাই এই ছোট্ট বোনটার পাশে একটু দাঁড়ান, কোরআন, গজল এবং আরও অনেক ভিডিও বানাই", positive, na, na, na
হবে না হবে নারে কিছুই হবে না, negative, na, na, na
গ্রাহকদের কোন লাভ নেই। লুটেপুটে খাওয়ার যতসব ধান্দা, negative, na, na, na
"সবাই আমাদের মত বোবা ও বোকা মানুষদের কাছে টাকা হাতিয়ে নিচ্ছে, এটাই হলো ব্যবসা", negative, na, na, na
এমবি রেট বেশি, negative, low, na, na
দাম তো কমেনি, negative, na, na, na
অল্প সময়ে আনলিমিটেড প্যাকগুলো দরকার, neutral, na, na, na
আগের মত থাকুক, neutral, na, na, na
বাঙালির শেষ, negative, na, na, na
সিম অপারেটররা গ্রাহকদের চুষে খাচ্ছে, negative, na, na, na
একটুও কার্যকর করা হয় নাই। আমি এই মাত্র গ্রামীন এবং এয়ারটেল চেক করলাম, negative, na, na, na
এসএমএসের দাম কমালে ভালো হয়, neutral, na, na, na
"আগেই ভালো ছিলো, বাজে, অযথা মানুষকে ভোগান্তিতে ফেলেছে", negative, low, na, na
মোবাইল ডাটা এবং মিনিটের দাম এত বাড়ানো হয়েছে। এটা অস্বাভাবিক, negative, low, na, na
"শালারা চোর, তিন বা পনেরো দিন বন্ধ করে তো লাভ হয় নাই, চুরি করতে সহজ হয়েছে", negative, na, na, na
"টাকা দিয়ে নেট কিনবো আমরা, নিয়ম করবে তারা, এটা কখনোই মানা যায় না", negative, low, na, na
সব গুলো কোম্পানি চোর, negative, na, na, na
বিশ্বে মোবাইল ইন্টারনেট গতিতে বাংলাদেশের অবস্থান কততম দেখুন, neutral, na, na, na
এমবির দাম কমানোর জন্য আহবান, neutral, na, na, na
বাংলাদেশে স্বর্ণ আর এমবি কেনা এখন দুষ্কর হয়ে গেছে, negative, low, na, na
"সামান্য মেসেজ, পাঁচশ মেসেজ ত্রিশ টাকা ছিলো এখন সেই পাঁচশ মেসেজ ষাট টাকা দাম করেছে, এটা কি কোনো দেশের আইন হতে পারে", negative, low, na, na
গ্রামীন ফোন বড় চোর, negative, na, na, na
সব চোরের দল, negative, na, na, na
"দামের জন্য যারা শিক্ষার্থী আছে তারা অনেক ভোগান্তিতে পড়েছে, এমনকি আমিও কারণ আমিও শিক্ষার্থী। আমি পড়ালেখা অবস্থায় জব করি, পাশাপাশি আমার দৈনন্দিন কাজের জন্য আমাকে ইন্টারনেটের ওপর নির্ভরশীল থাকতে হয় কিন্তু পারছি না নির্ভরশীল হয়ে থাকতে কারণ একেতো ইন্টারনেটের দাম অনেক বেশি তার মধ্যে ঠিক মতো ব্যবহারও করা যায় না কারণ হয় গতি কম নয়তো গতি থাকলেও প্রয়োজনের তুলনায় মেগাবাইট অতিরিক্ত কেটে নেয়া হচ্ছে যার ফলে আমাকে পুনরায় আবার মেগাবাইট কেনার চিন্তা মাথায় রাখতে হচ্ছে যার ফলে এমন হচ্ছে যে মেগাবাইটের দাম অতিরিক্ত হওয়ায় আমাকে মেগাবাইট কেনা থেকে বিরত থাকতে হচ্ছে। এরকমটা চলতে থাকলে আমি একজন সাধারণ নাগরিক হয়ে যদি বলি তাহলে বলবো খুব শীঘ্রই সিম কোম্পানিগুলো লোকশানের মুখে পড়বে যদি না তারা জনগণের সুবিধার কথা চিন্তা করে", negative, low, slow, low
"কি বলবো ভাই সিম কোম্পানিগুলো পুরা ডাকাইতের মতন হয়ে গেছে, এমবির দাম এত পরিমাণ বাড়াইছে যেটা আমাদের পক্ষে কেনা সম্ভব না", negative, low, na, na
ভারত ইন্টারনেট ব্যবহারকারীর জন্য অনেক ভালো, positive, high, na, high
যেই লাউ সেই কদু, negative, na, na, na
"টাকা দিয়ে এমবি কিনে শান্তি মত নেট চালাইতে পারি না, যেমন নেটের গতি এর চাইতে ঠেলাগাড়ির গতি বেশি", negative, na, slow, low
ওয়াইফাই, neutral, na, na, na
প্যাকেজের দাম কমানোর কার্যকরী পদক্ষেপ নেওয়া জরুরি, neutral, na, na, na
টেলিটক ভালোভাবে সার্ভিস দিলে দেশের উন্নতি হতো। বিদেশিদের উপর নির্ভরশীল না হয়ে দেশের উপর নির্ভর হোন, positive, high, na, high
সব নাটক, negative, na, na, na
আগে তো তাও ডাটা কিনে ইচ্ছামত চালাতে পারতাম কিন্তু নতুন নিয়মে কেনার আর সাধ্য নাই। সাধ্যের বাইরে চলে গেছে একেবারে, negative, low, na, na
এক জিবি কিনতে গেলে এখন দশবার ভাবতে হয় তাই এখন আর কিনি না, negative, low, na, na
ওনাদের নজর শকুনের হওয়া উচিত, negative, na, na, na
দাম অনেক, negative, low, na, na
চোর শালারা, negative, na, na, na
আমি দুই বছর সিমে কোন ডাটা রিচার্জ করি না। কারণ বাসায় ওয়াইফাই সেবা আছে, neutral, na, na, na
নেটওয়ার্ক তো মাশাল্লাহ, positive, na, na, high
বাংলাদেশে চোরের অভাব নাই?, negative, na, na, na
এর আগেও অনেক বার টনক নড়ছে, negative, na, slow, na
"আমি যদি টাকা দিয়ে ডাটা কিনলাম, তাহলে মেয়াদ শেষ হলে কেনো আমার ডাটা নিয়ে নেয় মোবাইল কোম্পানি। এটা শুধু আমার প্রশ্ন না, সকল গ্রাহকের প্রশ্ন", negative, low, na, na
"একজন আরেকজনকে দোষে, এসব আমরা জানি কি হচ্ছে", negative, na, na, na
"দাম কমানো হোক, দিন বাড়ছে ঠিক আছে কিন্তু দাম তো আরো বাড়াইছে", negative, low, na, na
"প্রায় দুই মাস হবে এর মধ্যে কোন ডাটা প্যাকেজ কিনি নি, এতো দাম যে এক জিবি নিতে গেলে একশ বার ভাবা লাগে", negative, low, na, na
"এক জিবি আটচল্লিশ টাকা, আলু পঞ্চাশ টাকা", negative, low, na, na
সব চোর, negative, na, na, na
প্রত্যেকটা প্যাকেজের দাম বেশি আগের তুলনায়, negative, low, na, na
সব কিছুর দাম বেশি, negative, low, na, na
"আমরা যারা নিম্নবিত্ত আছি তারা এতো দাম দিয়ে প্যাকেজ কিনতে পারছি না, প্যাকেজের দাম অনেক বেড়েছে, তাই আমি বলব দয়া করে আমাদের দিকটা বিবেচনা করে প্যাকেজের দামগুলো কমান, সেটা যে কোম্পানির বা যতদিনের প্যাকেজ হোক না কেনো", negative, low, na, na
"গ্রাম পর্যায়ে টেলিটক নেটওয়ার্ক পায়না, এটা ডিজিটাল বাংলাদেশের জন্য খুবই দুঃখজনক। টেলিযোগাযোগ মন্ত্রীর অনিয়মের বিচার চাই", negative, na, slow, low
এখন ঠিক আছে, positive, na, na, na
"এতদিন পর মাথায় ঢুকলো। দেড় জিবি আটষট্টি টাকা সাত দিন, আরে আগে পাঁচ-ছয় জিবির মত সাত দিন আটষট্টি টাকা ছিল। এরা যে কবে বুঝবে, ভয় তো শুধু এটাই নিয়ে, সবজি বাজারের মত দাম যেন না বাড়ে, কমানো হোক", negative, low, na, na
"এতবছর ধরে হরিলুট হচ্ছে আর এখন নজরে পরছে, তাও ভাল", negative, na, slow, na
পনেরো দিনের প্যাকেজটা ভাল ছিল, positive, high, na, na
সিম কোম্পানিগুলো ইংরেজদের মতো শুরু করে দিয়েছে, negative, na, na, na
সিম কোম্পানিগুলো ইংরেজদের মতো শুরু করে দিয়েছে, negative, na, na, na
এমবি না কিনলে তাহলেই সব দাম কমে যাবে, neutral, na, na, na
স্কিট্টো সেরা, positive, na, na, high
সাধারণ জনগণ একশ টাকা রিচার্জ করলে বাহান্ন টাকা সরকার নিলে অপারেটর কিভাবে কমাবে? কোম্পানির থেকে সব রকম সুদ এবং শুল্ক নেয়া বন্ধ করলেই সাধারণ জনগণকে ইন্টারনেট পানির দামে পাবে, negative, na, na, na
"যেমন সরকার হাসিনা, তেমনি দাম। সমস্যা নাই জমি বেচে এমবি কিনবো আমরা", negative, low, na, na
এক কেজি এমবি সত্তর টাকা, negative, low, na, na
অতিরিক্ত দাম নিচ্ছে, negative, low, na, na
"সব চোরের দল, এখন প্যাকেজগুলোর দাম লাফিয়ে লাফিয়ে বাড়ানো হচ্ছে", negative, low, na, na
"ভাই আনলিমিটেড এমবির অফারটা দেন, আর কিছু লাগবে না", neutral, na, na, na
"বাংলাদেশের যেমন নেট গতি তেমন ডাটা প্যাকেজের দাম, উগান্ডা নিয়ে মজা করতাম এখন বাংলাদেশের দেশে তারাই নেট গতিতে এগিয়ে", negative, na, slow, low
খুব ভালো, positive, na, na, na
জব্বার কাকু এই সেক্টরকে নষ্ট করছে, negative, na, na, na
নড়েছে অনেক আগেই কিন্তু কাজ হয়না, negative, na, slow, na
"এমন করে করে পনেরো দিনের তেমন কোনো ভালো অফারই নাই আর ত্রিশ দিনের দাম দিন দিন বাড়তেছে, এটা তো ঠিক করা দরকার। আগে চল্লিশ জিবি ত্রিশ দিন মেয়াদ কিনতাম তিনশ নিরানব্বই থেকে চারশ নিরানব্বই করে, এখন তার দাম বেড়ে গিয়ে দাঁড়িয়েছে পাঁচশ নিরানব্বই", negative, low, na, na
"সবই আমরা বুঝি, এবার ইন্টারনেট বা ডেটা প্যাকেজের দাম বাড়ানোর ধান্দা, এবার ইন্টারনেট সেবাতেও সিন্ডিকেট", negative, low, na, na
"এমপির দাম কমানো দরকার, এত টাকা দিয়ে এমবি কিনে পোষায় না। টাকার মান কমে গেছে উল্টে এমবির দাম অনেক বেড়ে গেছে", negative, low, na, na
বন্ধ ছিল ভালই ছিল। না চালিয়ে ভাল আছি, positive, na, na, na
"এক জিবি ইন্টারনেট পনেরো মিনিট চলে, দাম উনসত্তর টাকা, লাভে লাভ", negative, low, slow, low
"আমার লাগবে বেশি এমবি, আমি মেয়াদ দিয়ে কি করবো, সেই জন্যই এমবি কেনা বন্ধ দিছি", negative, low, na, na
"শালা চোরের দল। বাড়ানোর সময় বাড়ায় দশ টাকা, কমায় এক টাকা!", negative, low, na, na
দাম তো উল্টা বেড়েই চলেছে, negative, low, na, na
দামই তো বেড়ে গেল, negative, low, na, na
অতি তাড়াতাড়ি দাম কমানো দরকার, neutral, na, na, na
এখনো নেটের অনেক দাম, negative, low, na, na
প্যাকেজ কমিয়ে দাম অনেক বাড়িয়ে দিয়েছে, negative, low, na, na
দেশের আর উন্নতি হওয়া লাগবে না, negative, na, na, na
অস্বাভাবিক দাম, negative, low, na, na
টেলিটক আনলিমিটেড তিনশ নয় টাকা ছিল ছাব্বিশ জিবি। সেটা এখন ছয়শ ঊনত্রিশ টাকায় পঁচিশ জিবি। আনলিমিটেড অফার এত বেশি দাম কেন, negative, low, na, na
দুই মাস রিচার্জ করিনা কোনো প্যাকেজও নেই না। উলটা লোন নিয়ে কল করি আর ওয়াইফাই চালাই, neutral, na, na, na
ভ্যাট কমায়ে দেওয়া হোক তাহলে দামটা কমবে, neutral, na, na, na
"সমস্যা কেন হবে? মেয়াদ তিন থেকে সাত দিন হলে কি ডাটা বেশি দিচ্ছে নাকি? এরা আসলেই বাটপার। মিনিট এবং রিচার্জেরও মেয়াদ এখনো এক বা দুই বা তিন দিন বা তারো কম রেখেছে। একটাই দাবী সর্ব সাধারণের, মিনিট ও ডাটার দাম কমাতে হবে এবং আনলিমিটেড মেয়াদ দিতে হবে। ব্রডব্যান্ড কোম্পানীকে পাঁচশ টাকায় পুরা মাসের আনলিমিটেড ইন্টারনেট দিতে হয়। তাই এদেরকেও পাঁচশ টাকায় পুরা মাসের আনলিমিটেড নেট দিতে হবে। আর প্রতি জিবি নেটের দাম সর্বোচ্চ দশ টাকা করতে হবে যার কোন মেয়াদ থাকবেনা", negative, low, na, na
"ভারতে দুইশ পঁয়ষট্টি টাকায় প্রতিদিন এক জিবি করে দেয় ত্রিশ দিনের আর কল আনলিমিটেড, আমাদের দেশের এরা কেন পারে না", negative, na, na, na
ডেটার দাম কম চাই, neutral, na, na, na
ওয়াইফাই, neutral, na, na, na
"এই ব্রডব্যান্ড ওয়াইফাই এর যুগে সবাই ওয়াইফাইটা বেশি ব্যবহার করে। কিন্তু যারা চাকুরিজীবী, যারা শিক্ষার্থী (স্কুল, কলেজ, বিশ্ববিদ্যালয়), যারা পথচারী, ক্ষুদ্র ব্যবসায়ী, যারা মার্কেটিং এ জব করে, যারা অফিসের কাজ, ব্যবসার কাজ সহ বিভিন্ন কাজে বাস, ট্রেন, লঞ্চ, প্লেনে যাতায়াত করে সারাদেশে তাদের সবাই মিলে এখনো পঞ্চাশ শতাংশ লোক মোবাইল ডেটা ব্যবহার করে। সুতরাং, মোবাইল ডেটা প্যাকেজ গুলোর আরও দাম কমানো উচিত", neutral, low, na, na
"দাম কমানো হোক, নাহলে ইন্টারনেট বয়কট করমু", negative, na, na, na
বিটিআরসি কি আপোষ করে ফেলবে?, negative, na, na, na
পনেরো দিনের প্যাকটা দে আবার ভাই তোরা, neutral, na, na, na
মোবাইল অপারেটরগুলো নাকি চাপে পরবে। আরে ভাই আঠারো কোটি জনগণের মধ্যে প্রতিদিন অন্তত নয় কোটি জনগণ নেট ব্যবহার করে। এই নয় কোটি জনগণের কাছ থেকে প্রতিদিন এক টাকা করে লাভ করলে একদিনই তো নয় কোটি টাকা লাভ হয়। তাহলে তাদের ডাটা প্যাকেজের দাম কমাতে অসুবিধা কোথায়? আচ্ছা বুঝলাম এরপরও তারা চাপে পরবে। তাহলে আমার প্রশ্ন দুই জিবি পনেরো দিন মেয়াদের যে দাম ছিল ওই দুই জিবি এখন সাত দিন মেয়াদে দাম কিভাবে দ্বিগুণেরও বেশি হয়?, negative, low, na, na
"চার ভাগের তিন ভাগ টাকাতো সরকারই নেয়, তাহলে কোম্পানির উপর চাপ কেন, সরকার কতো টাকা নেয় তা বলেন", negative, na, na, na
দাম কমানো হোক, neutral, na, na, na
ফালতু কথা, negative, na, na, na
মোবাইল অপারেটরদের ব্যবসা টিকিয়ে রাখতে ব্রডব্যান্ড লাইসেন্স দেয়া দরকার। এতে করে মোবাইল ডেটার মূল্যও কমে আসবে, neutral, high, na, na
বাজে, negative, na, na, na
কবে বাস্তবায়ন হয়, negative, na, slow, na
টেলি চোর, negative, na, na, na
"কম মেয়াদে বেশি ডেটা দিতে পারলে সেই একই ডেটা বেশি মেয়াদে দিলে সমস্যা কই, এই মোবাইল কোম্পানি গুলোর অবস্থা দেখলে মনে হয় তারা সব বড় বড় বিশেষজ্ঞ, তাদের এত অনিয়ম যেনো কেউ বুঝেনা", negative, low, na, na
"ব্রাহ্মণবাড়িয়া জেলার সকল উপজেলায় নেটওয়ার্ক একদম বাজে, লোডিং হতেই থাকে, এই লোডিং যেন শেষ হবার নয়, নেটওয়ার্ক একদম নেই বললেই চলে, বাংলালিংক, রবি, এয়ারটেল কোনটারই নেটওয়ার্কের সমস্যা", negative, na, slow, low
ইন্টারনেটের প্যাকেজের দাম কমানোর দাবি জানাচ্ছি, neutral, na, na, na
এত দাম ডেটার। মোবাইল ইন্টারনেট বন্ধ করে দিলেই ভালো, negative, low, na, na
"এখন প্যাকেজের তুলনামূলক দাম বেশি। তারমধ্যে ডেটা প্যাকেজ গুলো ফোরজি দেখায় কিন্তু গতি সার্ভিস দেয় টুজি, থ্রিজি", negative, na, slow, low
আগে একশ পঁচিশ টাকায় দুইশ মিনিট দিত আর এখন দেড়শ মিনিট দেখে, negative, low, na, na
"সারা দেশে যদি টেলিটকের নেটওয়ার্ক দিত তাহলে অন্য সিম কেউ ব্যবহার করবে না, জিপি সিম তো বাজে, এক মিনিট কথা বললে, তিন-চার টাকা হাওয়া হয়ে যায়", negative, na, slow, low
"বিটিআরসি, আর এই সরকারকে কেউ গুরুত্ব দেয় না", negative, na, na, na
ডাটা প্যাকেজ মূল্য প্রায় দ্বিগুণ করা হয়েছে!, negative, low, na, na
"আমার প্রতিদিন এক জিবি লাগে, এখন এক জিবির জন্য কি ষাট টাকা প্রতিদিন খরচ করবো। টাকা কি গাছ থেকে পারি। বিটিআরসির টাকা মারার নতুন ধান্দা। এই নিয়ম জনগণের কোন উপকারে আসে নি। বরং আমরা ক্ষতিগ্রস্ত হচ্ছি। নেতারা তো ওয়াইফাই চালায় এর জন্য তাদের কোন চিন্তা নাই", negative, low, na, na
এখন যে দাম বাড়লো সেই দাম কমাবে কে? গ্রাহকরা তো ক্ষতিগ্রস্ত হয়েছে। এটা কি গ্রাহকদের সুবিধার জন্য করা হয়েছে নাকি বিটিআরসির পকেট ভারী করার জন্য। ইন্টারনেটের দাম এখন বেশি। আমরা কাঙ্খিত প্যাকেজ কিনতে পারছিনা, negative, low, na, na
ডাটা মেয়াদ শেষ হওয়ার তিন বা চার ঘণ্টা আগে থেকে ডাটা বন্ধ করে দেয় গ্রামীণফোন, negative, na, slow, na
"পনেরো দিনের প্যাকেজটা খুবই জরুরী, ডাটা প্যাকেজের এত দাম কেন, ডাটা কি খাবার খায়, এত টাকা দাম, প্যাকেজের দাম কমান এত কথা বলার চেয়ে", negative, low, na, na
আমার মতে ত্রিশ দিনের অফার সব এমবিতে প্রতি এক জিবি দাম দশ টাকা, positive, high, na, na
বিটিআরসি নানীর খালি ঘর। আগেই ভালো ছিল, negative, na, na, na
"যে দাম রাখে আবার নাকি ডিজিটাল দেশ, হাস্যকর দেশ ছাড়া কিছুই না এই দেশ, এতো টাকা দিয়ে ডাটা কোনো দেশে আছে বলে মনে হয়না", negative, low, na, na
আগের অফারগুলো ভালো ছিলো, positive, high, na, na
"ওয়াইফাই এর মতো মাসিক প্যাকেজ করা উচিত, আনলিমিটেড বা গতি সীমিতও করা যেতে পারে", neutral, high, na, na
আমার নিজের টাকা দিয়ে এমবি কিনে মেয়াদ দিচ্ছে অন্য কেউ, negative, low, na, na
"সকলে চোর, দাম আগের চেয়ে এখন বাড়িয়ে দিছে", negative, low, na, na
এই বাজে লোকদেরকে পচা ডিম খাওয়ানো উচিত। আর কতো লুটবি এই দেশটাকে? বাংলাদেশে জিও এর মতো একটা বিপ্লবী দরকার। যেখানে বিদেশি মোবাইল অপারেটরদের পেছনে লাভ ভরে দেয়া হবে, negative, na, na, na
"বর্তমানে বাংলাদেশে এমবির যে দাম বাড়ছে, এর চেয়ে ভালো বাসায় ওয়াইফাই লাগানো উচিত", neutral, high, na, na
ভোল্ট সেবা চাই, neutral, na, na, na
কল রেটটা কমানো দরকার, neutral, na, na, na
এক মিনিট কথা বললে তিন টাকার উপরে চলে যায়, negative, na, na, low
বর্তমান সময়ের মানুষ মেরুদণ্ডহীন ভাবে বেঁচে আছে, negative, na, na, na
বাজে দাম রাখে। শালারা এত দাম রেখেও বাজে যুক্তি দেখায়। ইন্ডিয়াতেও ইন্টারনেট প্যাকেজের দাম কম। বাজে অপারেটর, negative, low, na, na
"বাজে জিনিস। তিন মাস ডেটা কিনিনা, জীবনে আর কিনবোও না", negative, na, na, na
"লুটপাট করে যা নেওয়ার নিয়ে যাচ্ছে। অসহায় জনগণের নীরবে সহ্য করা ছাড়া কিছুই করার নেই। যেন ফিলিস্তিন বনাম ইজরায়েল। একদল শোষণ করেই যাচ্ছে, অপরদল শোষণের শিকার", negative, na, na, na
"আমরা চাই মেয়াদ শেষ হলে, এমবি মিনিট, অ্যাকাউন্টে থাকবে। পরবর্তীতে আবার প্যাকেজ কিনলে যেন যোগ হয়", neutral, high, na, na
টেলিটক যদি দেশের সব যায়গায় একটু নেটওয়ার্ক কভারেজ দিতে পারতো বাকি সব কোম্পানিগুলি ব্যবসা গুটিয়ে ফেলতে হতো!, positive, high, moderate, na
"দাম কিন্তু আগের থেকে অনেক বেশি, দাম কমায় নি কেউ", negative, low, na, na
এতো দামে এমবি হলে কেমনে চলবো আমরা, negative, low, na, na
"সত্যি এটা হচ্ছে কি, তোদেরকে পেটানোর মানুষ নেই", negative, na, na, na
আমাদের দেশে নেটের দাম বেশি এবং নেট এত পরিমাণ খারাপ নেটওয়ার্ক বলাই যায় না, negative, low, slow, low
ডেটা অনেক বেশি তাড়াতাড়ি শেষ হয়ে যাচ্ছে এখন, negative, na, slow, low
প্যাকেজ আনলিমিটেড করা হোক, neutral, na, na, na
"জিপি পঁচিশ মিনিট বাইশ টাকা পঁচিশ পয়সা সাত দিন, এইটা কোন কথা, সাধারণ মানুষকে হয়রানি করে ছেড়ে দিচ্ছে", negative, low, na, na
অনেক দেরি বিটিআরসি, negative, na, slow, na
"লাভ হয়না শুধু বাংলাদেশের ব্যবসায়ীদের, সেটা যে কোনো ব্যবসাই হোক। ইন্ডিয়াতে তাকালেই বুঝা যায় আমাদের দেশের ব্যবসা করে কি পরিমাণে লাভ করছে", negative, na, na, na
